CustomerID,Recency,Frequency,Monetary,R_quintile,F_quintile,M_quintile,rfm_segment,Segment,Country
12930,78,2,415.8,3,3,2,332,Hibernating,United Kingdom
12931,21,15,42055.96,4,5,5,455,Champions,United Kingdom
12933,24,3,607.53,4,4,3,443,Customers Needing Attention,United Kingdom
12935,2,7,2160.7,5,5,5,555,Champions,United Kingdom
12936,17,4,1063.9,5,4,4,544,Champions,United Kingdom
12937,15,4,1504.27,5,4,4,544,Champions,United Kingdom
12938,25,1,114.14,4,1,1,411,Recent Customers,United Kingdom
12939,64,8,11581.8,3,5,5,355,Loyal Customers,United Kingdom
12940,54,2,913.54,3,3,3,333,Potential Loyalist,United Kingdom
12942,131,3,683.9,2,4,3,243,At Risk,United Kingdom
12944,35,2,604.51,4,3,3,433,Potential Loyalist,United Kingdom
12945,288,1,462.95,1,1,3,113,Cant Lose Them,United Kingdom
12947,143,6,1603.99,2,5,4,254,At Risk,United Kingdom
12948,16,7,2064.95,5,5,5,555,Champions,United Kingdom
12949,30,8,4167.22,4,5,5,455,Champions,United Kingdom
12950,2,3,1843.0,5,4,4,544,Champions,United Kingdom
12951,8,6,1064.07,5,5,4,554,Champions,United Kingdom
12952,5,4,1387.79,5,4,4,544,Champions,United Kingdom
12953,9,1,329.85,5,1,2,512,Recent Customers,United Kingdom
12955,1,11,4757.16,5,5,5,555,Champions,United Kingdom
12956,306,1,108.07,1,1,1,111,Lost,United Kingdom
12957,9,8,4017.54,5,5,5,555,Champions,United Kingdom
12962,7,2,266.39,5,3,2,532,Potential Loyalist,United Kingdom
12963,8,8,1856.63,5,5,4,554,Champions,United Kingdom
12965,89,1,771.91,3,1,3,313,Promising,United Kingdom
12966,9,1,160.18,5,1,1,511,Recent Customers,United Kingdom
12967,358,2,1660.9,1,3,4,134,At Risk,United Kingdom
12968,112,1,135.95,3,1,1,311,Recent Customers,United Kingdom
12970,7,4,452.24,5,4,3,543,Loyal Customers,United Kingdom
12971,3,86,11189.91,5,5,5,555,Champions,United Kingdom
12974,197,1,144.8,2,1,1,211,Hibernating,United Kingdom
12976,211,1,738.6,2,1,3,213,About To Sleep,United Kingdom
12977,156,1,39.24,2,1,1,211,Hibernating,United Kingdom
12980,157,9,7374.900000000001,2,5,5,255,At Risk,United Kingdom
12981,29,2,372.22,4,3,2,432,Potential Loyalist,United Kingdom
12982,242,1,390.54,1,1,2,112,Lost,United Kingdom
12984,18,1,97.5,4,1,1,411,Recent Customers,United Kingdom
12985,0,2,1239.38,5,3,4,534,Customers Needing Attention,United Kingdom
12987,73,2,558.7,3,3,3,333,Potential Loyalist,United Kingdom
12988,292,1,535.32,1,1,3,113,Cant Lose Them,United Kingdom
12989,3,15,6924.110000000001,5,5,5,555,Champions,United Kingdom
12990,31,3,409.5,4,4,2,442,Potential Loyalist,United Kingdom
12991,23,2,503.76,4,3,3,433,Potential Loyalist,United Kingdom
12993,23,4,414.76,4,4,2,442,Potential Loyalist,United Kingdom
12994,4,3,974.42,5,4,4,544,Champions,United Kingdom
12995,85,1,211.32,3,1,2,312,About To Sleep,United Kingdom
12997,22,4,1226.89,4,4,4,444,Loyal Customers,United Kingdom
12999,196,3,455.88,2,4,3,243,At Risk,United Kingdom
13000,106,3,534.85,3,4,3,343,Customers Needing Attention,United Kingdom
13001,4,13,9818.82,5,5,5,555,Champions,United Kingdom
13002,318,1,120.95,1,1,1,111,Lost,United Kingdom
13003,105,3,149.05,3,4,1,341,Potential Loyalist,United Kingdom
13004,11,18,5655.91,5,5,5,555,Champions,United Kingdom
13005,173,2,513.7,2,3,3,233,Hibernating,United Kingdom
13006,56,1,81.57,3,1,1,311,Recent Customers,United Kingdom
13008,323,1,229.47,1,1,2,112,Lost,United Kingdom
13011,372,1,50.55,1,1,1,111,Lost,United Kingdom
13012,9,8,1661.84,5,5,4,554,Champions,United Kingdom
13013,1,13,4810.9400000000005,5,5,5,555,Champions,United Kingdom
13014,10,10,3466.28,5,5,5,555,Champions,United Kingdom
13015,53,5,3346.28,3,5,5,355,Loyal Customers,United Kingdom
13016,73,3,789.89,3,4,3,343,Customers Needing Attention,United Kingdom
13017,7,1,204.0,5,1,2,512,Recent Customers,United Kingdom
13018,16,28,7277.7,5,5,5,555,Champions,United Kingdom
13021,4,9,2616.38,5,5,5,555,Champions,United Kingdom
13023,64,2,689.9,3,3,3,333,Potential Loyalist,United Kingdom
13026,1,5,975.36,5,5,4,554,Champions,United Kingdom
13027,113,6,6912.0,3,5,5,355,Loyal Customers,United Kingdom
13028,22,2,661.3199999999999,4,3,3,433,Potential Loyalist,United Kingdom
13029,30,3,1247.5,4,4,4,444,Loyal Customers,United Kingdom
13030,11,2,799.48,5,3,3,533,Potential Loyalist,United Kingdom
13032,52,2,1010.18,3,3,4,334,Customers Needing Attention,United Kingdom
13033,357,1,190.55,1,1,2,112,Lost,United Kingdom
13034,54,2,642.77,3,3,3,333,Potential Loyalist,United Kingdom
13035,73,2,921.88,3,3,4,334,Customers Needing Attention,United Kingdom
13037,138,3,881.07,2,4,3,243,At Risk,United Kingdom
13038,80,3,908.46,3,4,3,343,Customers Needing Attention,United Kingdom
13040,8,2,676.99,5,3,3,533,Potential Loyalist,United Kingdom
13043,273,1,516.42,1,1,3,113,Cant Lose Them,United Kingdom
13044,291,1,560.47,1,1,3,113,Cant Lose Them,United Kingdom
13045,99,1,305.28000000000003,3,1,2,312,About To Sleep,United Kingdom
13046,30,2,629.31,4,3,3,433,Potential Loyalist,United Kingdom
13047,31,10,3237.54,4,5,5,455,Champions,United Kingdom
13048,14,4,1835.91,5,4,4,544,Champions,United Kingdom
13049,64,2,656.6800000000001,3,3,3,333,Potential Loyalist,United Kingdom
13050,14,17,5836.86,5,5,5,555,Champions,United Kingdom
13052,212,1,348.15000000000003,2,1,2,212,Hibernating,United Kingdom
13055,78,3,1214.41,3,4,4,344,Loyal Customers,United Kingdom
13058,24,3,271.40000000000003,4,4,2,442,Potential Loyalist,United Kingdom
13059,249,1,183.4,1,1,2,112,Lost,United Kingdom
13060,253,1,307.53,1,1,2,112,Lost,United Kingdom
13061,72,1,248.61,3,1,2,312,About To Sleep,United Kingdom
13062,191,1,346.98,2,1,2,212,Hibernating,United Kingdom
13064,12,4,1119.49,5,4,4,544,Champions,United Kingdom
13065,373,1,205.86,1,1,2,112,Lost,United Kingdom
13066,24,2,470.8,4,3,3,433,Potential Loyalist,United Kingdom
13067,82,1,115.46,3,1,1,311,Recent Customers,United Kingdom
13068,10,2,344.0,5,3,2,532,Potential Loyalist,United Kingdom
13069,0,24,4436.12,5,5,5,555,Champions,United Kingdom
13070,192,1,228.8,2,1,2,212,Hibernating,United Kingdom
13072,266,1,177.15,1,1,1,111,Lost,United Kingdom
13075,129,1,919.61,2,1,4,214,Cant Lose Them,United Kingdom
13077,1,4,729.27,5,4,3,543,Loyal Customers,United Kingdom
13078,3,26,12627.94,5,5,5,555,Champions,United Kingdom
13079,4,5,220.1,5,5,2,552,Potential Loyalist,United Kingdom
13080,179,1,58.08,2,1,1,211,Hibernating,United Kingdom
13081,11,11,28337.38,5,5,5,555,Champions,United Kingdom
13082,126,9,3613.63,2,5,5,255,At Risk,United Kingdom
13083,4,2,303.75,5,3,2,532,Potential Loyalist,United Kingdom
13085,157,2,416.08,2,3,2,232,Hibernating,United Kingdom
13089,2,97,58825.83,5,5,5,555,Champions,United Kingdom
13090,8,14,8910.82,5,5,5,555,Champions,United Kingdom
13091,28,1,345.82,4,1,2,412,Recent Customers,United Kingdom
13092,70,5,477.83,3,5,3,353,Potential Loyalist,United Kingdom
13093,275,8,7832.47,1,5,5,155,Cant Lose Them,United Kingdom
13094,21,12,1927.32,4,5,4,454,Champions,United Kingdom
13095,70,1,74.39999999999999,3,1,1,311,Recent Customers,United Kingdom
13097,32,10,6010.42,4,5,5,455,Champions,United Kingdom
13098,1,28,28882.44,5,5,5,555,Champions,United Kingdom
13099,99,1,207.36,3,1,2,312,About To Sleep,United Kingdom
13101,234,1,101.19,2,1,1,211,Hibernating,United Kingdom
13102,1,24,6424.09,5,5,5,555,Champions,United Kingdom
13103,39,1,243.94,4,1,2,412,Recent Customers,United Kingdom
13104,3,6,1098.48,5,5,4,554,Champions,United Kingdom
13106,133,1,76.5,2,1,1,211,Hibernating,United Kingdom
13107,44,4,1531.62,4,4,4,444,Loyal Customers,United Kingdom
13108,372,1,350.06,1,1,2,112,Lost,United Kingdom
13109,59,2,786.54,3,3,3,333,Potential Loyalist,United Kingdom
13110,31,7,1488.67,4,5,4,454,Champions,United Kingdom
13113,0,24,12245.96,5,5,5,555,Champions,United Kingdom
13115,11,4,2294.78,5,4,5,545,Champions,United Kingdom
13116,138,1,501.14,2,1,3,213,About To Sleep,United Kingdom
13117,21,8,984.91,4,5,4,454,Champions,United Kingdom
13118,19,5,1197.81,4,5,4,454,Champions,United Kingdom
13120,238,1,30.6,1,1,1,111,Lost,United Kingdom
13121,269,1,283.73,1,1,2,112,Lost,United Kingdom
13122,94,2,922.39,3,3,4,334,Customers Needing Attention,United Kingdom
13124,89,3,3866.33,3,4,5,345,Loyal Customers,United Kingdom
13126,4,8,2099.64,5,5,5,555,Champions,United Kingdom
13127,77,1,259.17,3,1,2,312,About To Sleep,United Kingdom
13130,94,1,64.0,3,1,1,311,Recent Customers,United Kingdom
13131,23,3,1073.3,4,4,4,444,Loyal Customers,United Kingdom
13132,261,1,77.3,1,1,1,111,Lost,United Kingdom
13133,273,2,109.8,1,3,1,131,Lost,United Kingdom
13134,85,4,1793.58,3,4,4,344,Loyal Customers,United Kingdom
13135,196,1,3096.0,2,1,5,215,Cant Lose Them,United Kingdom
13136,56,5,2607.61,3,5,5,355,Loyal Customers,United Kingdom
13137,10,8,3650.41,5,5,5,555,Champions,United Kingdom
13138,22,6,962.39,4,5,4,454,Champions,United Kingdom
13139,16,7,5064.94,5,5,5,555,Champions,United Kingdom
13140,108,3,423.72,3,4,2,342,Potential Loyalist,United Kingdom
13141,84,5,2388.75,3,5,5,355,Loyal Customers,United Kingdom
13142,19,1,307.09,4,1,2,412,Recent Customers,United Kingdom
13144,332,1,110.95,1,1,1,111,Lost,United Kingdom
13145,39,4,618.52,4,4,3,443,Customers Needing Attention,United Kingdom
13146,26,1,228.91,4,1,2,412,Recent Customers,United Kingdom
13147,10,4,712.8000000000001,5,4,3,543,Loyal Customers,United Kingdom
13148,29,12,3707.12,4,5,5,455,Champions,United Kingdom
13149,14,4,1676.06,5,4,4,544,Champions,United Kingdom
13151,295,1,1257.87,1,1,4,114,Cant Lose Them,United Kingdom
13153,5,1,486.22,5,1,3,513,Promising,United Kingdom
13155,33,4,971.76,4,4,4,444,Loyal Customers,United Kingdom
13157,49,4,1741.22,4,4,4,444,Loyal Customers,United Kingdom
13158,94,4,1201.06,3,4,4,344,Loyal Customers,United Kingdom
13159,8,4,1437.85,5,4,4,544,Champions,United Kingdom
13160,22,1,91.8,4,1,1,411,Recent Customers,United Kingdom
13161,313,1,112.75,1,1,1,111,Lost,United Kingdom
13162,122,4,1688.29,2,4,4,244,At Risk,United Kingdom
13165,46,2,1021.48,4,3,4,434,Customers Needing Attention,United Kingdom
13166,283,1,417.2,1,1,2,112,Lost,United Kingdom
13167,18,4,791.33,4,4,3,443,Customers Needing Attention,United Kingdom
13168,36,4,1319.19,4,4,4,444,Loyal Customers,United Kingdom
13169,63,2,712.88,3,3,3,333,Potential Loyalist,United Kingdom
13170,26,1,116.01,4,1,1,411,Recent Customers,United Kingdom
13171,21,3,468.41,4,4,3,443,Customers Needing Attention,United Kingdom
13173,4,2,353.65,5,3,2,532,Potential Loyalist,United Kingdom
13174,16,3,2817.03,5,4,5,545,Champions,United Kingdom
13176,46,1,492.84,4,1,3,413,Promising,United Kingdom
13177,64,1,282.45,3,1,2,312,About To Sleep,United Kingdom
13178,26,11,5725.47,4,5,5,455,Champions,United Kingdom
13182,45,1,121.18,4,1,1,411,Recent Customers,United Kingdom
13183,7,9,3957.78,5,5,5,555,Champions,United Kingdom
13184,14,10,1701.29,5,5,4,554,Champions,United Kingdom
13185,267,1,71.4,1,1,1,111,Lost,United Kingdom
13186,39,3,1575.89,4,4,4,444,Loyal Customers,United Kingdom
13187,337,1,236.02,1,1,2,112,Lost,United Kingdom
13188,11,1,114.6,5,1,1,511,Recent Customers,United Kingdom
13189,18,2,260.68,4,3,2,432,Potential Loyalist,United Kingdom
13192,95,2,911.94,3,3,3,333,Potential Loyalist,United Kingdom
13193,61,1,117.88,3,1,1,311,Recent Customers,United Kingdom
13194,135,1,60.7,2,1,1,211,Hibernating,United Kingdom
13196,11,4,1797.78,5,4,4,544,Champions,United Kingdom
13198,10,6,3401.24,5,5,5,555,Champions,United Kingdom
13199,3,38,9817.12,5,5,5,555,Champions,United Kingdom
13200,19,4,870.09,4,4,3,443,Customers Needing Attention,United Kingdom
13203,9,4,869.46,5,4,3,543,Loyal Customers,United Kingdom
13207,15,2,250.26,5,3,2,532,Potential Loyalist,United Kingdom
13208,58,6,1223.9,3,5,4,354,Loyal Customers,United Kingdom
13209,30,8,5891.61,4,5,5,455,Champions,United Kingdom
13210,93,1,353.48,3,1,2,312,About To Sleep,United Kingdom
13211,10,3,1197.42,5,4,4,544,Champions,United Kingdom
13212,19,3,788.08,4,4,3,443,Customers Needing Attention,United Kingdom
13213,56,5,1520.58,3,5,4,354,Loyal Customers,United Kingdom
13216,267,1,333.74,1,1,2,112,Lost,United Kingdom
13217,122,3,533.98,2,4,3,243,At Risk,United Kingdom
13218,127,1,62.63999999999999,2,1,1,211,Hibernating,United Kingdom
13220,78,4,819.2900000000001,3,4,3,343,Customers Needing Attention,United Kingdom
13221,240,2,847.41,1,3,3,133,At Risk,United Kingdom
13223,200,2,163.20000000000002,2,3,1,231,Hibernating,United Kingdom
13224,60,2,2155.95,3,3,5,335,Loyal Customers,United Kingdom
13225,3,7,6463.84,5,5,5,555,Champions,United Kingdom
13226,273,1,108.21,1,1,1,111,Lost,United Kingdom
13227,201,1,257.7,2,1,2,212,Hibernating,United Kingdom
13228,81,1,358.0,3,1,2,312,About To Sleep,United Kingdom
13229,225,1,160.95,2,1,1,211,Hibernating,United Kingdom
13230,4,14,2806.97,5,5,5,555,Champions,United Kingdom
13232,12,7,1357.6,5,5,4,554,Champions,United Kingdom
13233,74,2,605.12,3,3,3,333,Potential Loyalist,United Kingdom
13235,212,1,1031.07,2,1,4,214,Cant Lose Them,United Kingdom
13236,24,2,744.85,4,3,3,433,Potential Loyalist,United Kingdom
13238,17,4,700.73,5,4,3,543,Loyal Customers,United Kingdom
13239,261,1,329.56,1,1,2,112,Lost,United Kingdom
13240,96,4,663.65,3,4,3,343,Customers Needing Attention,United Kingdom
13242,112,3,270.40000000000003,3,4,2,342,Potential Loyalist,United Kingdom
13243,203,1,600.07,2,1,3,213,About To Sleep,United Kingdom
13244,92,1,121.74,3,1,1,311,Recent Customers,United Kingdom
13245,50,1,430.5,3,1,2,312,About To Sleep,United Kingdom
13246,18,6,1987.3,4,5,4,454,Champions,United Kingdom
13247,17,4,501.12,5,4,3,543,Loyal Customers,United Kingdom
13248,124,2,465.68,2,3,3,233,Hibernating,United Kingdom
13249,92,3,711.41,3,4,3,343,Customers Needing Attention,United Kingdom
13253,156,2,1030.4,2,3,4,234,At Risk,United Kingdom
13255,9,2,399.51,5,3,2,532,Potential Loyalist,United Kingdom
13258,11,3,698.58,5,4,3,543,Loyal Customers,United Kingdom
13259,61,1,292.32,3,1,2,312,About To Sleep,United Kingdom
13260,61,1,557.62,3,1,3,313,Promising,United Kingdom
13261,268,2,944.1,1,3,4,134,At Risk,United Kingdom
13262,263,1,200.29,1,1,2,112,Lost,United Kingdom
13263,1,35,7454.07,5,5,5,555,Champions,United Kingdom
13265,53,5,2107.66,3,5,5,355,Loyal Customers,United Kingdom
13266,11,12,3834.26,5,5,5,555,Champions,United Kingdom
13267,2,19,4521.49,5,5,5,555,Champions,United Kingdom
13268,17,11,3214.69,5,5,5,555,Champions,United Kingdom
13269,1,15,5346.2300000000005,5,5,5,555,Champions,United Kingdom
13270,366,1,590.0,1,1,3,113,Cant Lose Them,United Kingdom
13271,37,1,217.38,4,1,2,412,Recent Customers,United Kingdom
13272,31,2,276.56,4,3,2,432,Potential Loyalist,United Kingdom
13273,113,1,138.98,3,1,1,311,Recent Customers,United Kingdom
13276,63,2,590.9300000000001,3,3,3,333,Potential Loyalist,United Kingdom
13277,15,4,258.4,5,4,2,542,Potential Loyalist,United Kingdom
13278,40,1,542.73,4,1,3,413,Promising,United Kingdom
13279,78,1,137.75,3,1,1,311,Recent Customers,United Kingdom
13280,122,3,814.86,2,4,3,243,At Risk,United Kingdom
13282,18,3,1132.14,4,4,4,444,Loyal Customers,United Kingdom
13283,59,2,93.66,3,3,1,331,About To Sleep,United Kingdom
13284,330,1,201.19,1,1,2,112,Lost,United Kingdom
13285,23,4,2709.12,4,4,5,445,Champions,United Kingdom
13291,155,1,361.11,2,1,2,212,Hibernating,United Kingdom
13292,38,2,578.9399999999999,4,3,3,433,Potential Loyalist,United Kingdom
13294,189,2,873.74,2,3,3,233,Hibernating,United Kingdom
13295,359,1,201.2,1,1,2,112,Lost,United Kingdom
13296,137,1,87.4,2,1,1,211,Hibernating,United Kingdom
13297,7,4,2089.85,5,4,5,545,Champions,United Kingdom
13298,1,1,360.0,5,1,2,512,Recent Customers,United Kingdom
13299,268,1,142.5,1,1,1,111,Lost,United Kingdom
13300,169,1,371.89,2,1,2,212,Hibernating,United Kingdom
13301,103,4,618.09,3,4,3,343,Customers Needing Attention,United Kingdom
13302,155,1,63.75,2,1,1,211,Hibernating,United Kingdom
13304,351,1,300.42,1,1,2,112,Lost,United Kingdom
13305,4,10,2000.86,5,5,4,554,Champions,United Kingdom
13307,120,1,15.0,2,1,1,211,Hibernating,United Kingdom
13308,22,3,1385.51,4,4,4,444,Loyal Customers,United Kingdom
13309,7,5,1456.79,5,5,4,554,Champions,United Kingdom
13310,28,3,1132.03,4,4,4,444,Loyal Customers,United Kingdom
13311,4,2,598.57,5,3,3,533,Potential Loyalist,United Kingdom
13313,22,5,1555.32,4,5,4,454,Champions,United Kingdom
13314,1,3,775.94,5,4,3,543,Loyal Customers,United Kingdom
13316,37,4,5977.7300000000005,4,4,5,445,Champions,United Kingdom
13317,66,6,2273.68,3,5,5,355,Loyal Customers,United Kingdom
13318,1,3,640.76,5,4,3,543,Loyal Customers,United Kingdom
13319,5,26,10845.55,5,5,5,555,Champions,United Kingdom
13320,78,4,1548.7,3,4,4,344,Loyal Customers,United Kingdom
13321,72,2,567.36,3,3,3,333,Potential Loyalist,United Kingdom
13322,17,1,199.48,5,1,2,512,Recent Customers,United Kingdom
13323,3,5,787.85,5,5,3,553,Potential Loyalist,United Kingdom
13324,36,10,7121.95,4,5,5,455,Champions,United Kingdom
13325,81,1,675.3,3,1,3,313,Promising,United Kingdom
13327,38,8,3627.77,4,5,5,455,Champions,United Kingdom
13328,316,1,1308.48,1,1,4,114,Cant Lose Them,United Kingdom
13329,31,2,789.0,4,3,3,433,Potential Loyalist,United Kingdom
13330,92,3,1140.93,3,4,4,344,Loyal Customers,United Kingdom
13332,14,1,350.9,5,1,2,512,Recent Customers,United Kingdom
13334,82,3,3536.82,3,4,5,345,Loyal Customers,United Kingdom
13336,77,1,795.12,3,1,3,313,Promising,United Kingdom
13338,157,1,487.02,2,1,3,213,About To Sleep,United Kingdom
13339,200,1,860.12,2,1,3,213,About To Sleep,United Kingdom
13340,45,7,10736.48,4,5,5,455,Champions,United Kingdom
13341,260,1,775.85,1,1,3,113,Cant Lose Them,United Kingdom
13343,177,1,353.43,2,1,2,212,Hibernating,United Kingdom
13344,67,3,2543.72,3,4,5,345,Loyal Customers,United Kingdom
13345,287,1,389.5,1,1,2,112,Lost,United Kingdom
13347,70,1,341.36,3,1,2,312,About To Sleep,United Kingdom
13348,64,1,233.76,3,1,2,312,About To Sleep,United Kingdom
13349,10,1,247.32,5,1,2,512,Recent Customers,United Kingdom
13350,16,2,979.12,5,3,4,534,Customers Needing Attention,United Kingdom
13351,66,1,373.94,3,1,2,312,About To Sleep,United Kingdom
13352,60,1,397.98,3,1,2,312,About To Sleep,United Kingdom
13354,71,1,743.53,3,1,3,313,Promising,United Kingdom
13355,122,1,674.7,2,1,3,213,About To Sleep,United Kingdom
13356,80,1,768.24,3,1,3,313,Promising,United Kingdom
13357,257,1,609.95,1,1,3,113,Cant Lose Them,United Kingdom
13358,268,1,439.03,1,1,3,113,Cant Lose Them,United Kingdom
13359,63,1,439.56,3,1,3,313,Promising,United Kingdom
13362,9,4,3090.74,5,4,5,545,Champions,United Kingdom
13363,17,2,992.5,5,3,4,534,Customers Needing Attention,United Kingdom
13364,71,1,134.95999999999998,3,1,1,311,Recent Customers,United Kingdom
13365,33,2,2225.37,4,3,5,435,Loyal Customers,United Kingdom
13366,50,1,56.16,3,1,1,311,Recent Customers,United Kingdom
13368,256,2,623.4,1,3,3,133,At Risk,United Kingdom
13369,365,1,308.28000000000003,1,1,2,112,Lost,United Kingdom
13370,371,1,754.87,1,1,3,113,Cant Lose Them,United Kingdom
13372,89,1,378.64,3,1,2,312,About To Sleep,United Kingdom
13373,60,3,3312.25,3,4,5,345,Loyal Customers,United Kingdom
13375,88,1,778.65,3,1,3,313,Promising,United Kingdom
13376,99,3,1019.76,3,4,4,344,Loyal Customers,United Kingdom
13379,26,3,572.56,4,4,3,443,Customers Needing Attention,United Kingdom
13381,31,6,3639.31,4,5,5,455,Champions,United Kingdom
13382,280,1,222.99,1,1,2,112,Lost,United Kingdom
13384,30,7,4151.93,4,5,5,455,Champions,United Kingdom
13385,329,1,534.57,1,1,3,113,Cant Lose Them,United Kingdom
13388,131,2,677.1,2,3,3,233,Hibernating,United Kingdom
13389,11,3,797.96,5,4,3,543,Loyal Customers,United Kingdom
13390,74,1,544.08,3,1,3,313,Promising,United Kingdom
13391,203,1,59.8,2,1,1,211,Hibernating,United Kingdom
13394,1,8,2520.02,5,5,5,555,Champions,United Kingdom
13395,185,1,307.72,2,1,2,212,Hibernating,United Kingdom
13396,29,2,1360.99,4,3,4,434,Customers Needing Attention,United Kingdom
13397,72,5,1544.13,3,5,4,354,Loyal Customers,United Kingdom
13398,192,1,457.34,2,1,3,213,About To Sleep,United Kingdom
13402,127,2,621.23,2,3,3,233,Hibernating,United Kingdom
13403,17,1,75.0,5,1,1,511,Recent Customers,United Kingdom
13404,1,2,252.49,5,3,2,532,Potential Loyalist,United Kingdom
13405,74,3,572.451,3,4,3,343,Customers Needing Attention,United Kingdom
13408,1,62,28117.04,5,5,5,555,Champions,United Kingdom
13410,24,5,1003.06,4,5,4,454,Champions,United Kingdom
13411,107,1,213.55,3,1,2,312,About To Sleep,United Kingdom
13414,133,3,1390.5,2,4,4,244,At Risk,United Kingdom
13416,43,2,712.5,4,3,3,433,Potential Loyalist,United Kingdom
13417,4,2,640.83,5,3,3,533,Potential Loyalist,United Kingdom
13418,11,18,6127.43,5,5,5,555,Champions,United Kingdom
13419,63,1,221.06,3,1,2,312,About To Sleep,United Kingdom
13420,149,2,159.85,2,3,1,231,Hibernating,United Kingdom
13421,40,2,1851.08,4,3,4,434,Customers Needing Attention,United Kingdom
13422,64,1,2626.3,3,1,5,315,Promising,United Kingdom
13425,108,3,1624.21,3,4,4,344,Loyal Customers,United Kingdom
13426,0,10,3641.32,5,5,5,555,Champions,United Kingdom
13427,19,3,582.6,4,4,3,443,Customers Needing Attention,United Kingdom
13428,10,1,218.47,5,1,2,512,Recent Customers,United Kingdom
13429,10,4,1006.8,5,4,4,544,Champions,United Kingdom
13430,18,2,679.45,4,3,3,433,Potential Loyalist,United Kingdom
13431,67,2,1269.1,3,3,4,334,Customers Needing Attention,United Kingdom
13434,74,2,534.24,3,3,3,333,Potential Loyalist,United Kingdom
13435,5,7,3809.89,5,5,5,555,Champions,United Kingdom
13436,1,1,196.89,5,1,2,512,Recent Customers,United Kingdom
13437,14,7,3408.06,5,5,5,555,Champions,United Kingdom
13439,255,1,283.71,1,1,2,112,Lost,United Kingdom
13441,91,1,296.64,3,1,2,312,About To Sleep,United Kingdom
13447,23,3,1129.14,4,4,4,444,Loyal Customers,United Kingdom
